accuracy,loss,val_accuracy,val_loss,learning_rate
0.6164066791534424,1.0231553316116333,0.22585923969745636,3.2734737396240234,0.0010000000474974513
0.7062391638755798,0.7939996719360352,0.27168574929237366,2.783658266067505,0.0010000000474974513
0.7468948364257812,0.6957517862319946,0.536415696144104,1.5434935092926025,0.0010000000474974513
0.7683420181274414,0.6289604306221008,0.5728314518928528,2.155365467071533,0.0010000000474974513
0.789716899394989,0.5795035362243652,0.3940261900424957,2.6953628063201904,0.0010000000474974513
0.8045204877853394,0.53666090965271,0.5711947679519653,2.396754026412964,0.0010000000474974513
0.8346331715583801,0.45885398983955383,0.5781505703926086,1.661334753036499,0.0005000000237487257
0.8406990170478821,0.42923006415367126,0.57896888256073,1.7489776611328125,0.0005000000237487257
0.8491479158401489,0.4097343981266022,0.8064647912979126,0.48901206254959106,0.0005000000237487257
0.8597631454467773,0.3839121162891388,0.8563829660415649,0.43116089701652527,0.0005000000237487257
0.8656123876571655,0.3666844069957733,0.3449263572692871,1.9752782583236694,0.0005000000237487257
0.8730502724647522,0.3497077524662018,0.5896071791648865,1.5355262756347656,0.0005000000237487257
0.8772385716438293,0.3322727680206299,0.8514729738235474,0.40743687748908997,0.0005000000237487257
0.8866984248161316,0.3133683204650879,0.6620294451713562,1.2912808656692505,0.0005000000237487257
0.8903812766075134,0.30009347200393677,0.6792144179344177,1.4374690055847168,0.0005000000237487257
0.8918255567550659,0.2870713770389557,0.7684124112129211,0.5497592091560364,0.0005000000237487257
