run,train_time_sec,best_val_acc,accuracy,uar,f1_macro,top2,top3,acc_ci95_lo,acc_ci95_hi,uar_ci95_lo,uar_ci95_hi,f1_ci95_lo,f1_ci95_hi,train_dataset,test_dataset
multimodal_audio_text_SpanishMEACorpus_v5,81.72514748573303,0.7201309204101562,0.7409224730127576,0.5057875178813046,0.5017071717091944,0.8675171736997056,0.9234543670264965,0.713910696761531,0.7649901864573111,0.48365339970486965,0.5280328299546251,0.4810041312283128,0.5226689147169825,SpanishMEACorpus,SpanishMEACorpus
