run,train_time_sec,best_val_acc,accuracy,uar,f1_macro,top2,top3,acc_ci95_lo,acc_ci95_hi,uar_ci95_lo,uar_ci95_hi,f1_ci95_lo,f1_ci95_hi,train_dataset,test_dataset
text_only_SpanishMEACorpus_Augmented3_v1,14.344918489456177,0.46399345993995667,0.4904317958783121,0.14285714285714285,0.09401528512639623,0.6484298331697743,0.8120706575073602,0.47668056918547597,0.5056427870461236,0.14285714285714285,0.14285714285714285,0.09223012973419561,0.09595195418887777,SpanishMEACorpus,SpanishMEACorpus
